Customer.ID,Customer.Name,Segment,Sales,Profit,Orders,Quantity,Profit_Margin
SC-106801,Steve Carroll,Home Office,2511,490.38,2,27,0.19529271206690563
SC-106802,Steve Carroll,Home Office,3835,52.98000000000011,2,23,0.013814863102998724
SC-106951,Steve Chapman,Corporate,1335,-157.35299999999998,3,21,-0.11786741573033706
SC-106952,Steve Chapman,Corporate,133,-193.12800000000001,1,4,-1.4520902255639099
SC-107251,Steven Cartwright,Consumer,2136,154.40400000000005,3,13,0.07228651685393261
SC-107252,Steven Cartwright,Consumer,807,36.81,4,18,0.045613382899628255
SC-107701,Stewart Carmichael,Corporate,27,5.64,1,4,0.20888888888888887
SC-107702,Stewart Carmichael,Corporate,55,2.73,1,1,0.04963636363636364
SC-107703,Stewart Carmichael,Corporate,1953,-136.03199999999998,5,24,-0.06965284178187403
SC-108001,Stuart Calhoun,Consumer,62,-81.384,1,6,-1.3126451612903225
SC-108002,Stuart Calhoun,Consumer,27,3.54,1,1,0.13111111111111112
SC-108451,Sung Chung,Consumer,613,242.64,1,10,0.3958238172920065
SC-108452,Sung Chung,Consumer,754,19.02,3,17,0.02522546419098143
SC-200201,Sam Craven,Consumer,4109,1032.2154,12,75,0.2512084205402775
SC-200202,Sam Craven,Consumer,1645,362.043,7,46,0.2200869300911854
SC-200203,Sam Craven,Consumer,1462,154.308,10,47,0.10554582763337893
SC-200204,Sam Craven,Consumer,3364,-317.0508,5,62,-0.09424815695600475
SC-200501,Sample Company A,Home Office,5484,869.6595,9,52,0.1585812363238512
SC-200502,Sample Company A,Home Office,1982,199.55399999999997,5,38,0.10068314833501513
SC-200503,Sample Company A,Home Office,4725,-2421.38648,7,115,-0.5124627470899471
SC-200504,Sample Company A,Home Office,4626,1011.7443,9,61,0.21870823605706874
SC-200951,Sanjit Chand,Consumer,3523,605.721,6,50,0.17193329548680103
SC-200952,Sanjit Chand,Consumer,7301,1572.057,9,63,0.21532077797561977
SC-200953,Sanjit Chand,Consumer,635,171.02800000000002,4,14,0.26933543307086616
SC-200954,Sanjit Chand,Consumer,14145,5757.4119,9,87,0.4070280593849417
SC-202301,Scot Coram,Corporate,8083,1355.559,10,76,0.16770493628603242
SC-202302,Scot Coram,Corporate,5550,137.391,8,85,0.024755135135135133
SC-202303,Scot Coram,Corporate,2329,851.96,3,32,0.3658050665521683
SC-202304,Scot Coram,Corporate,4374,440.141,4,49,0.10062665752171926
SC-202601,Scott Cohen,Corporate,2826,243.0294,9,75,0.08599766454352442
SC-202602,Scott Cohen,Corporate,1608,404.34000000000003,3,29,0.25145522388059705
SC-202603,Scott Cohen,Corporate,1205,-52.81999999999999,6,33,-0.043834024896265554
SC-202604,Scott Cohen,Corporate,3732,671.0034,8,63,0.17979726688102896
SC-203051,Sean Christensen,Consumer,9218,452.664,6,77,0.04910653070080277
SC-203052,Sean Christensen,Consumer,3511,-418.017,9,53,-0.119059242381088
SC-203053,Sean Christensen,Consumer,991,411.62,4,18,0.4153582240161453
SC-203054,Sean Christensen,Consumer,3980,229.1617,7,64,0.057578316582914575
SC-203801,Shahid Collister,Consumer,6626,674.6634,12,122,0.10182061575611229
SC-203802,Shahid Collister,Consumer,1512,25.616999999999994,9,38,0.016942460317460314
SC-203803,Shahid Collister,Consumer,1990,345.30784,7,66,0.17352152763819095
SC-203804,Shahid Collister,Consumer,5994,236.66150000000002,9,80,0.03948306639973307
SC-204401,Shaun Chance,Corporate,332,-6.629100000000003,7,24,-0.019967168674698804
SC-204402,Shaun Chance,Corporate,631,130.176,3,15,0.2063011093502377
SC-204403,Shaun Chance,Corporate,4842,387.35036,8,60,0.07999800908715407
SC-204404,Shaun Chance,Corporate,1875,379.5611,7,44,0.20243258666666666
SC-205751,Sonia Cooley,Consumer,2009,218.34029999999998,9,41,0.10868108511697361
SC-205752,Sonia Cooley,Consumer,3210,585.432,9,67,0.18237757009345795
SC-205753,Sonia Cooley,Consumer,3563,-7.636000000000003,10,63,-0.002143137805220321
SC-205754,Sonia Cooley,Consumer,902,100.2253,5,30,0.11111452328159646
SC-206801,Steve Carroll,Home Office,8915,858.6419999999999,9,92,0.09631430173864274
SC-206802,Steve Carroll,Home Office,1673,251.712,9,51,0.15045546921697547
SC-206803,Steve Carroll,Home Office,1634,-315.07872,7,39,-0.19282663402692776
SC-206804,Steve Carroll,Home Office,1255,370.1578,6,26,0.2949464541832669
SC-206951,Steve Chapman,Corporate,10871,1032.3714,12,113,0.0949656333363996
SC-206952,Steve Chapman,Corporate,3888,662.5425,6,28,0.17040702160493829
SC-206953,Steve Chapman,Corporate,4596,209.4216,7,61,0.04556605744125326
SC-206954,Steve Chapman,Corporate,2578,611.8291,10,66,0.23732703646237394
SC-207251,Steven Cartwright,Consumer,61,7.680000000000001,2,5,0.1259016393442623
SC-207252,Steven Cartwright,Consumer,5473,921.3720000000001,10,92,0.1683486205006395
SC-207253,Steven Cartwright,Consumer,3215,-330.87791999999996,7,63,-0.10291692690513218
SC-207254,Steven Cartwright,Consumer,5226,1276.6513,11,133,0.24428842326827402
SC-207701,Stewart Carmichael,Corporate,5029,78.62100000000004,10,83,0.01563352555179957
SC-207702,Stewart Carmichael,Corporate,1797,257.115,6,37,0.14308013355592655
SC-207703,Stewart Carmichael,Corporate,3174,781.20108,9,84,0.24612510396975426
SC-207704,Stewart Carmichael,Corporate,4494,-671.1874,7,75,-0.14935189141076993
SC-208001,Stuart Calhoun,Consumer,6147,810.4347,6,67,0.1318423133235725
SC-208002,Stuart Calhoun,Consumer,4487,458.0295,10,69,0.10207922888344105
SC-208003,Stuart Calhoun,Consumer,408,33.9084,4,14,0.08310882352941176
SC-208004,Stuart Calhoun,Consumer,278,51.8252,4,11,0.18642158273381296
SC-208451,Sung Chung,Consumer,2987,673.0155,5,27,0.22531486441245396
SC-208452,Sung Chung,Consumer,3289,480.804,5,18,0.14618546670720584
SC-208453,Sung Chung,Consumer,3341,250.04352,12,99,0.07484092187967674
SC-208454,Sung Chung,Consumer,281,31.1757,2,13,0.11094555160142348
SD-104851,Shirley Daniels,Home Office,1115,205.911,5,15,0.18467354260089686
SD-104852,Shirley Daniels,Home Office,43,10.392,3,5,0.24167441860465114
SD-204851,Shirley Daniels,Home Office,3462,403.20390000000003,9,96,0.1164655979202773
SD-204852,Shirley Daniels,Home Office,3888,242.055,10,72,0.06225694444444445
SD-204853,Shirley Daniels,Home Office,3330,800.492,4,33,0.24038798798798797
SD-204854,Shirley Daniels,Home Office,6121,1985.1671999999999,9,82,0.3243207319065512
SE-101101,Sanjit Engle,Consumer,271,19.5,1,9,0.07195571955719557
SE-101102,Sanjit Engle,Consumer,342,132.66,2,4,0.38789473684210524
SE-201101,Sanjit Engle,Consumer,2606,546.6255,7,42,0.2097565234075211
SE-201102,Sanjit Engle,Consumer,9380,2139.399,11,85,0.22808091684434967
SE-201103,Sanjit Engle,Consumer,5335,526.92252,7,81,0.09876710777881911
SE-201104,Sanjit Engle,Consumer,12209,2650.6769,11,78,0.2171084363993775
SF-100651,Sandra Flanagan,Consumer,585,24.939,4,14,0.04263076923076923
SF-100652,Sandra Flanagan,Consumer,3276,767.0699999999999,4,38,0.23414835164835163
SF-102001,Sarah Foster,Consumer,1049,62.226,5,22,0.05931935176358436
SF-102002,Sarah Foster,Consumer,1587,-1446.63,3,26,-0.9115500945179584
SF-109651,Sylvia Foulston,Corporate,868,233.82,3,6,0.2693778801843318
SF-109652,Sylvia Foulston,Corporate,1608,422.5319999999999,3,17,0.26276865671641786
SF-200651,Sandra Flanagan,Consumer,1574,431.07,5,22,0.27386912325285895
SF-200652,Sandra Flanagan,Consumer,4024,121.47,6,51,0.030186381709741552
SF-200653,Sandra Flanagan,Consumer,1036,292.94,3,20,0.2827606177606178
SF-200654,Sandra Flanagan,Consumer,764,228.1623,7,35,0.29864175392670156
SF-202001,Sarah Foster,Consumer,4119,834.5934,8,80,0.2026203932993445
SF-202002,Sarah Foster,Consumer,3100,435.606,6,29,0.14051806451612903
SF-202003,Sarah Foster,Consumer,2380,657.064,5,25,0.2760773109243697
SF-202004,Sarah Foster,Consumer,3424,286.9046,9,74,0.08379223130841122
SF-209651,Sylvia Foulston,Corporate,988,231.60179999999997,3,13,0.2344147773279352
SF-209652,Sylvia Foulston,Corporate,888,155.334,3,29,0.17492567567567568
SF-209653,Sylvia Foulston,Corporate,1567,311.96,2,23,0.19908104658583278
SF-209654,Sylvia Foulston,Corporate,3338,539.9352,9,66,0.16175410425404435
SG-100801,Sandra Glassco,Consumer,788,245.928,2,9,0.31209137055837566
SG-100802,Sandra Glassco,Consumer,56,14.1,1,1,0.2517857142857143
SG-100803,Sandra Glassco,Consumer,235,71.88,3,3,0.3058723404255319
SG-104701,Sheri Gordon,Consumer,666,300.42,1,4,0.4510810810810811
SG-104702,Sheri Gordon,Consumer,2420,567.24,2,12,0.23439669421487605
SG-106051,Speros Goranitis,Consumer,968,-40.74899999999997,3,10,-0.04209607438016526
SG-106052,Speros Goranitis,Consumer,1849,252.24599999999995,3,15,0.13642293131422387
SG-108901,Susan Gilcrest,Corporate,459,-60.461999999999996,3,12,-0.13172549019607843
SG-108902,Susan Gilcrest,Corporate,965,361.47,3,16,0.37458031088082905
SG-200801,Sandra Glassco,Consumer,3290,1109.6118000000001,6,36,0.33726802431610947
SG-200802,Sandra Glassco,Consumer,1412,475.158,3,23,0.336514164305949
SG-200803,Sandra Glassco,Consumer,2666,396.5926,5,46,0.14875941485371344
SG-200804,Sandra Glassco,Consumer,3406,570.438,3,30,0.16748032883147387
SG-204701,Sheri Gordon,Consumer,2933,1272.0153,6,24,0.43369086259802253
SG-204702,Sheri Gordon,Consumer,1665,-608.556,6,42,-0.3654990990990991
SG-204703,Sheri Gordon,Consumer,4249,926.8800000000001,8,66,0.21814073899741118
SG-204704,Sheri Gordon,Consumer,1885,-119.0105,8,62,-0.06313554376657825
SG-206051,Speros Goranitis,Consumer,2654,549.8262,10,69,0.20716887716654106
SG-206052,Speros Goranitis,Consumer,1134,14.345999999999993,7,29,0.012650793650793645
SG-206053,Speros Goranitis,Consumer,3217,302.16436,9,52,0.09392737332918868
SG-206054,Speros Goranitis,Consumer,3126,463.269,6,49,0.14819865642994243
SG-208901,Susan Gilcrest,Corporate,4544,187.42349999999996,8,39,0.04124636883802816
SG-208902,Susan Gilcrest,Corporate,3806,490.02,5,59,0.1287493431424067
SG-208903,Susan Gilcrest,Corporate,2863,-433.4356400000001,6,49,-0.15139212015368497
SG-208904,Susan Gilcrest,Corporate,49,-3.707300000000001,3,17,-0.07565918367346941
SH-103951,Shahid Hopkins,Consumer,52,-73.44,2,3,-1.4123076923076923
SH-103952,Shahid Hopkins,Consumer,67,17.43,1,2,0.2601492537313433
SH-103953,Shahid Hopkins,Consumer,10,3.18,1,1,0.318
SH-106351,Stefanie Holloman,Corporate,658,129.87,4,14,0.19737082066869302
SH-199751,Sally Hughsby,Corporate,3622,553.5918,7,67,0.152841468801767
SH-199752,Sally Hughsby,Corporate,1390,-212.415,4,14,-0.15281654676258993
SH-199753,Sally Hughsby,Corporate,2474,87.57363999999998,5,33,0.03539759094583669
SH-199754,Sally Hughsby,Corporate,3408,558.4739999999999,13,113,0.1638714788732394
SH-203951,Shahid Hopkins,Consumer,4092,434.859,10,81,0.10627052785923753
SH-203952,Shahid Hopkins,Consumer,3278,409.26300000000003,8,46,0.12485143380109824
SH-203953,Shahid Hopkins,Consumer,3300,412.46384,5,45,0.12498904242424243
SH-203954,Shahid Hopkins,Consumer,2180,-144.52289999999996,10,45,-0.06629490825688071
SH-206351,Stefanie Holloman,Corporate,3327,271.17330000000004,6,48,0.08150685302073941
SH-206352,Stefanie Holloman,Corporate,6349,1254.8025,8,61,0.19763781697905183
SH-206353,Stefanie Holloman,Corporate,1775,61.70799999999999,9,63,0.0347650704225352
SH-206354,Stefanie Holloman,Corporate,2096,260.6258,2,16,0.12434437022900764
SH-99751,Sally Hughsby,Corporate,520,-391.113,2,14,-0.7521403846153846
SH-99752,Sally Hughsby,Corporate,7537,1199.25,6,52,0.15911503250630224
SJ-101251,Sanjit Jacobs,Home Office,1050,450.15,2,3,0.4287142857142857
SJ-101252,Sanjit Jacobs,Home Office,23,4.2,1,2,0.1826086956521739
SJ-101253,Sanjit Jacobs,Home Office,1887,-89.72099999999999,6,32,-0.04754689984101748
SJ-102151,Sarah Jordon,Consumer,61,15.42,2,8,0.25278688524590165
SJ-102152,Sarah Jordon,Consumer,22,3.9,1,2,0.17727272727272728
SJ-102153,Sarah Jordon,Consumer,1276,159.732,6,23,0.12518181818181817
SJ-105001,Shirley Jackson,Consumer,454,34.578,3,13,0.07616299559471366
SJ-201251,Sanjit Jacobs,Home Office,425,64.416,4,30,0.15156705882352942
SJ-201252,Sanjit Jacobs,Home Office,3671,475.296,9,60,0.12947316807409426
SJ-201253,Sanjit Jacobs,Home Office,2515,779.544,5,37,0.3099578528827038
SJ-201254,Sanjit Jacobs,Home Office,3950,144.1189,12,104,0.03648579746835443
SJ-202151,Sarah Jordon,Consumer,3535,714.6504,9,66,0.2021641867043847
SJ-202152,Sarah Jordon,Consumer,4555,934.473,8,78,0.20515323819978046
SJ-202153,Sarah Jordon,Consumer,5280,707.19928,9,78,0.1339392575757576
SJ-202154,Sarah Jordon,Consumer,1341,-23.5137,6,35,-0.017534451901565995
SJ-205001,Shirley Jackson,Consumer,3292,783.639,8,55,0.23804343863912517
SJ-205002,Shirley Jackson,Consumer,5012,-307.872,7,75,-0.06142697525937749
SJ-205003,Shirley Jackson,Consumer,3308,1003.368,6,42,0.3033155985489722
SJ-205004,Shirley Jackson,Consumer,1319,68.09629999999999,5,30,0.051627217589082626
SK-199901,Sally Knutson,Consumer,1776,288.9669,4,35,0.16270658783783784
SK-199902,Sally Knutson,Consumer,2838,581.4795,4,29,0.20489059196617337
SK-199903,Sally Knutson,Consumer,5435,1280.81612,8,117,0.23566073965041398
SK-199904,Sally Knutson,Consumer,884,168.79330000000002,3,19,0.19094264705882355
SK-99901,Sally Knutson,Consumer,1032,380.91,3,19,0.36909883720930237
SK-99902,Sally Knutson,Consumer,1327,274.548,4,12,0.2068937452901281
SL-101551,Sara Luxemburg,Home Office,1516,492.36,7,25,0.3247757255936676
SL-101552,Sara Luxemburg,Home Office,28,3.06,1,1,0.10928571428571429
SL-101553,Sara Luxemburg,Home Office,906,160.32000000000002,6,23,0.176953642384106
SL-201551,Sara Luxemburg,Home Office,3808,-232.18499999999995,5,47,-0.06097295168067225
SL-201552,Sara Luxemburg,Home Office,3701,928.0559999999999,9,60,0.2507581734666306
SL-201553,Sara Luxemburg,Home Office,3815,20.348000000000013,11,64,0.005333682830930541
SL-201554,Sara Luxemburg,Home Office,3053,527.9715,7,30,0.17293530953160824
SM-100051,Sally Matthias,Consumer,4068,345.78,3,15,0.08499999999999999
SM-100052,Sally Matthias,Consumer,2194,832.1099999999999,5,32,0.3792661804922515
SM-103201,Sean Miller,Home Office,3993,698.394,4,25,0.1749045830202855
SM-103202,Sean Miller,Home Office,53,-24.426000000000002,3,5,-0.46086792452830194
SM-109051,Susan MacKendrick,Consumer,1576,202.69200000000004,4,19,0.12861167512690358
SM-109052,Susan MacKendrick,Consumer,136,45.09,1,7,0.3315441176470588
SM-109501,Suzanne McNair,Corporate,114,39.03,2,6,0.3423684210526316
SM-109502,Suzanne McNair,Corporate,1223,122.38800000000002,7,19,0.10007195421095667
SM-200051,Sally Matthias,Consumer,949,-101.1165,6,27,-0.10655057955742887
SM-200052,Sally Matthias,Consumer,2741,-330.756,7,45,-0.12066982852973367
SM-200053,Sally Matthias,Consumer,2868,808.936,5,25,0.2820557880055788
SM-200054,Sally Matthias,Consumer,243,-26.5927,4,26,-0.10943497942386832
SM-203201,Sean Miller,Home Office,1002,-57.1734,4,12,-0.05705928143712575
SM-203202,Sean Miller,Home Office,3279,620.043,7,42,0.18909515096065874
SM-203203,Sean Miller,Home Office,1801,334.19536,5,35,0.1855609994447529
SM-203204,Sean Miller,Home Office,25042,-1980.7393000000002,5,50,-0.07909668956153662
SM-209051,Susan MacKendrick,Consumer,3483,788.6664,7,29,0.2264330749354005
SM-209052,Susan MacKendrick,Consumer,2184,646.455,7,47,0.29599587912087916
SM-209053,Susan MacKendrick,Consumer,211,82.66,2,11,0.39175355450236965
SM-209054,Susan MacKendrick,Consumer,1044,-237.2885,1,20,-0.22728783524904214
SM-209501,Suzanne McNair,Corporate,1585,183.9519,4,27,0.1160579810725552
SM-209502,Suzanne McNair,Corporate,1437,210.09900000000002,6,24,0.14620668058455116
SM-209503,Suzanne McNair,Corporate,2966,33.815239999999996,7,42,0.011400957518543491
SM-209504,Suzanne McNair,Corporate,5563,581.5742,12,94,0.10454326802085206
SN-105601,Skye Norling,Home Office,729,-276.804,2,18,-0.37970370370370365
SN-105602,Skye Norling,Home Office,441,87.99000000000001,1,4,0.19952380952380955
SN-105603,Skye Norling,Home Office,312,77.958,3,9,0.2498653846153846
SN-107101,Steve Nguyen,Home Office,192,-50.25599999999999,2,16,-0.26175
SN-107102,Steve Nguyen,Home Office,510,139.656,2,11,0.27383529411764707
SN-205601,Skye Norling,Home Office,6795,-2597.13,6,47,-0.38221192052980135
SN-205602,Skye Norling,Home Office,2103,442.002,6,32,0.2101768901569187
SN-205603,Skye Norling,Home Office,1984,344.86,7,55,0.17382056451612904
SN-205604,Skye Norling,Home Office,1861,-716.8565,6,67,-0.38519962385814077
SN-207101,Steve Nguyen,Home Office,3474,783.216,4,25,0.22545077720207254
SN-207102,Steve Nguyen,Home Office,4389,701.874,6,50,0.1599166097060834
SN-207103,Steve Nguyen,Home Office,1711,328.61136,7,42,0.19205807130333138
SN-207104,Steve Nguyen,Home Office,3128,481.74989999999997,7,89,0.15401211636828643
SO-103351,Sean O'Donnell,Consumer,130,25.47,1,9,0.19592307692307692
SO-103352,Sean O'Donnell,Consumer,701,-8.052000000000007,3,17,-0.0114864479315264
SO-203351,Sean O'Donnell,Consumer,6035,1338.8301000000001,7,43,0.22184425849212927
SO-203352,Sean O'Donnell,Consumer,4031,755.31,6,46,0.1873753411064252
SO-203353,Sean O'Donnell,Consumer,2866,376.57132,8,37,0.13139264480111654
SO-203354,Sean O'Donnell,Consumer,2603,-81.08579999999999,6,52,-0.031150902804456395
SP-105451,Sibella Parks,Corporate,419,51.09,4,6,0.12193317422434369
SP-106201,Stefania Perrino,Corporate,77,5.2829999999999995,2,7,0.06861038961038961
SP-106202,Stefania Perrino,Corporate,223,-230.29500000000002,3,12,-1.032713004484305
SP-106501,Stephanie Phelps,Corporate,431,-123.79499999999999,3,12,-0.2872273781902552
SP-106502,Stephanie Phelps,Corporate,342,67.32,3,11,0.19684210526315787
SP-108601,Sung Pak,Corporate,503,62.13600000000001,2,7,0.12353081510934395
SP-109201,Susan Pistek,Consumer,165,-230.979,2,5,-1.3998727272727274
SP-109202,Susan Pistek,Consumer,731,65.76,2,8,0.08995896032831738
SP-205451,Sibella Parks,Corporate,3130,713.4807000000001,6,48,0.22794910543130992
SP-205452,Sibella Parks,Corporate,1034,-206.50799999999998,3,12,-0.19971760154738877
SP-205453,Sibella Parks,Corporate,1332,309.94,5,35,0.2326876876876877
SP-205454,Sibella Parks,Corporate,1306,-118.77570000000001,6,43,-0.09094617151607964
SP-206201,Stefania Perrino,Corporate,9224,1482.5217,8,103,0.16072438204683434
SP-206202,Stefania Perrino,Corporate,3492,-1259.28,7,50,-0.36061855670103093
SP-206203,Stefania Perrino,Corporate,959,289.24,7,36,0.3016058394160584
SP-206204,Stefania Perrino,Corporate,5443,-270.4282,9,77,-0.04968366709535183
SP-206501,Stephanie Phelps,Corporate,4536,985.2257999999999,6,33,0.21720145502645502
SP-206502,Stephanie Phelps,Corporate,1468,93.12,3,12,0.063433242506812
SP-206503,Stephanie Phelps,Corporate,2501,392.45664,6,31,0.15691988804478207
SP-206504,Stephanie Phelps,Corporate,1873,268.4782,9,71,0.14334127068873465
SP-208601,Sung Pak,Corporate,246,-60.231,2,4,-0.24484146341463414
SP-208602,Sung Pak,Corporate,4911,891.5985,6,40,0.1815513133781307
SP-208603,Sung Pak,Corporate,3553,290.45495999999997,8,37,0.0817492147481002
SP-208604,Sung Pak,Corporate,4283,566.7226,10,80,0.13231907541442914
SP-209201,Susan Pistek,Consumer,5702,985.6635,4,24,0.17286276745001752
SP-209202,Susan Pistek,Consumer,16566,4974.513,12,107,0.30028449837015575
SP-209203,Susan Pistek,Consumer,1866,674.7573600000001,6,34,0.36160630225080387
SP-209204,Susan Pistek,Consumer,3990,14.69240000000001,6,57,0.00368230576441103
SR-104251,Sharelle Roach,Home Office,122,-36.162,3,13,-0.29640983606557375
SR-104252,Sharelle Roach,Home Office,107,28.68,1,5,0.2680373831775701
SR-104253,Sharelle Roach,Home Office,52,1.02,1,1,0.019615384615384614
SR-107401,Steven Roelle,Home Office,158,46.68,2,7,0.2954430379746835
SR-107402,Steven Roelle,Home Office,1996,244.58999999999997,2,18,0.12254008016032063
SR-204251,Sharelle Roach,Home Office,2027,169.07399999999998,5,47,0.0834109521460286
SR-204252,Sharelle Roach,Home Office,6126,806.2004999999999,6,87,0.13160308521057784
SR-204253,Sharelle Roach,Home Office,1337,-186.08656,3,19,-0.13918216903515332
SR-204254,Sharelle Roach,Home Office,3234,-3333.9144,5,34,-1.0308949907235623
SR-207401,Steven Roelle,Home Office,4573,969.2466,9,43,0.2119498359938771
SR-207402,Steven Roelle,Home Office,5929,1279.2,8,52,0.21575307809074043
SR-207403,Steven Roelle,Home Office,2373,-142.7826,8,48,-0.06016965865992415
SR-207404,Steven Roelle,Home Office,4345,1990.4243999999999,8,50,0.45809537399309547
SS-101401,Saphhira Shifley,Corporate,169,-158.532,3,17,-0.9380591715976332
SS-101402,Saphhira Shifley,Corporate,7,2.52,1,1,0.36
SS-101403,Saphhira Shifley,Corporate,3316,1061.4,3,29,0.32008443908323286
SS-104101,Shahid Shariari,Consumer,222,79.08,2,8,0.3562162162162162
SS-104102,Shahid Shariari,Consumer,1799,309.51,1,18,0.17204558087826569
SS-104103,Shahid Shariari,Consumer,329,-69.96000000000001,7,12,-0.21264437689969606
SS-105151,Shirley Schmidt,Home Office,373,116.16,1,7,0.3114209115281501
SS-105152,Shirley Schmidt,Home Office,51,14.219999999999999,2,2,0.2788235294117647
SS-105901,Sonia Sunley,Consumer,884,337.74,2,11,0.3820588235294118
SS-105902,Sonia Sunley,Consumer,56,16.439999999999998,1,3,0.29357142857142854
SS-108751,Sung Shariari,Consumer,489,-643.35,2,11,-1.3156441717791412
SS-108752,Sung Shariari,Consumer,67,-64.476,2,9,-0.9623283582089552
SS-201401,Saphhira Shifley,Corporate,6973,1952.4642,11,66,0.280003470529184
SS-201402,Saphhira Shifley,Corporate,5653,-3957.138,5,41,-0.7000067220944631
SS-201403,Saphhira Shifley,Corporate,6190,154.60884,8,86,0.02497719547657512
SS-201404,Saphhira Shifley,Corporate,1324,332.3487,8,86,0.2510186555891239
SS-204101,Shahid Shariari,Consumer,2462,772.7673,6,38,0.31387786352558894
SS-204102,Shahid Shariari,Consumer,7809,251.904,5,51,0.03225816365731848
SS-204103,Shahid Shariari,Consumer,2430,-200.81632,10,51,-0.0826404609053498
SS-204104,Shahid Shariari,Consumer,3056,-1010.9738,6,46,-0.33081603403141363
SS-205151,Shirley Schmidt,Home Office,2070,311.6361,5,26,0.15054884057971016
SS-205152,Shirley Schmidt,Home Office,2889,-285.44399999999996,6,33,-0.09880373831775699
SS-205153,Shirley Schmidt,Home Office,1907,59.83951999999999,5,46,0.03137887781856318
SS-205154,Shirley Schmidt,Home Office,613,199.9345,3,36,0.32615742251223495
SS-205901,Sonia Sunley,Consumer,4218,95.84940000000002,10,98,0.022723897581792322
SS-205902,Sonia Sunley,Consumer,4726,791.817,5,57,0.16754485823106222
SS-205903,Sonia Sunley,Consumer,2816,992.7399999999999,5,27,0.3525355113636363
SS-205904,Sonia Sunley,Consumer,418,135.5401,6,17,0.3242586124401914
SS-208751,Sung Shariari,Consumer,1769,4.539599999999998,6,42,0.0025661955907292245
SS-208752,Sung Shariari,Consumer,481,145.785,5,15,0.3030873180873181
SS-208753,Sung Shariari,Consumer,1559,73.1102,5,34,0.04689557408595254
SS-208754,Sung Shariari,Consumer,966,-75.586,5,39,-0.0782463768115942
ST-105301,Shui Tom,Consumer,777,120.99000000000001,4,12,0.15571428571428572
ST-105302,Shui Tom,Consumer,166,38.55,2,7,0.23222891566265058
ST-205301,Shui Tom,Consumer,4887,423.44069999999994,5,33,0.08664634745242479
ST-205302,Shui Tom,Consumer,1308,126.714,10,55,0.09687614678899083
ST-205303,Shui Tom,Consumer,7436,1439.96636,10,67,0.19364797740720815
ST-205304,Shui Tom,Consumer,432,84.44189999999999,7,33,0.1954673611111111
SU-106651,Stephanie Ulpright,Home Office,1766,4.464000000000013,3,23,0.0025277463193658055
SU-106652,Stephanie Ulpright,Home Office,1568,560.22,3,17,0.3572831632653061
SU-206651,Stephanie Ulpright,Home Office,2131,289.125,5,42,0.1356757390896293
SU-206652,Stephanie Ulpright,Home Office,1111,-131.421,5,39,-0.11829072907290729
SU-206653,Stephanie Ulpright,Home Office,1607,-975.608,6,53,-0.6070989421281892
SU-206654,Stephanie Ulpright,Home Office,2596,763.4719,7,61,0.29409549306625576
SV-103651,Seth Vernon,Consumer,761,212.60999999999999,1,9,0.2793823915900131
SV-103652,Seth Vernon,Consumer,496,45.642,4,8,0.09202016129032259
SV-107851,Stewart Visinsky,Consumer,2833,277.32000000000005,3,28,0.0978891634309919
SV-107852,Stewart Visinsky,Consumer,137,-16.47,4,6,-0.12021897810218977
SV-108151,Stuart Van,Corporate,858,-1097.3999999999999,2,11,-1.2790209790209788
SV-108152,Stuart Van,Corporate,4009,1187.94,1,12,0.29631828386131204
SV-108153,Stuart Van,Corporate,2863,-627.678,6,33,-0.21923786238211665
SV-109351,Susan Vittorini,Consumer,172,-298.194,2,9,-1.733686046511628
SV-109352,Susan Vittorini,Consumer,315,-33.5,1,4,-0.10634920634920635
SV-203651,Seth Vernon,Consumer,6624,742.0236,11,102,0.11202047101449275
SV-203652,Seth Vernon,Consumer,2750,291.345,3,46,0.10594363636363638
SV-203653,Seth Vernon,Consumer,1537,-268.29112,7,43,-0.1745550553025374
SV-203654,Seth Vernon,Consumer,11472,1199.4242,10,109,0.10455231868898186
SV-207851,Stewart Visinsky,Consumer,4873,-112.35390000000002,7,86,-0.0230564128873384
SV-207852,Stewart Visinsky,Consumer,3875,1189.704,6,36,0.3070203870967742
SV-207853,Stewart Visinsky,Consumer,1408,359.56,5,27,0.2553693181818182
SV-207854,Stewart Visinsky,Consumer,4106,485.0272,9,91,0.11812644909887969
SV-208151,Stuart Van,Corporate,8359,537.762,7,51,0.06433329345615503
SV-208152,Stuart Van,Corporate,2319,109.20749999999998,4,36,0.04709249676584734
SV-208153,Stuart Van,Corporate,2629,669.19168,9,60,0.2545422898440472
SV-208154,Stuart Van,Corporate,1271,199.6502,4,24,0.1570811959087333
SV-209351,Susan Vittorini,Consumer,8174,414.03150000000005,10,68,0.05065225103988256
SV-209352,Susan Vittorini,Consumer,2719,416.223,5,21,0.1530794409709452
SV-209353,Susan Vittorini,Consumer,2406,63.0272,5,61,0.026195843724023275
SV-209354,Susan Vittorini,Consumer,1903,106.89120000000001,8,66,0.056169837099316874
SW-102451,Scot Wooten,Consumer,1420,183.18,2,8,0.129
SW-102452,Scot Wooten,Consumer,482,142.41,2,4,0.2954564315352697
SW-102751,Scott Williamson,Consumer,165,35.07,1,6,0.21254545454545454
SW-102752,Scott Williamson,Consumer,1025,295.83000000000004,1,9,0.28861463414634153
SW-102753,Scott Williamson,Consumer,290,-171.642,3,4,-0.5918689655172413
